Company Name,Visits,Data Size,Date,Link,Company Details
www.towellengineering.net,49454,490 GB,5/9/2024 14:02,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/73bcc376-1d04-4f42-8e29-921db5261c86/,"""Towell Engineering"" founded in the year 2001 as an one man operation by Mr. BALAJI SRINIVASAN - The Founder / Group CEO & Managing Director of Towell Engineering Group, - the beginning was very humble in one room at Al Wadi Al Kabir - Muscat - Sultanate Of Oman, and we were then dealing with Gas Turbine and diesel engine spare parts. This one-man venture - a small seed sown in 1999 with dreams to make it BIG, - today, has grown in to a cluster of specialized companies in the fields of engineering, construction, projects1.png511.13 KB2.png494.29 KB3.png181.28 KB4.png154.21 KB5.png295.21 KB6.png125.23 KB& other services. The capital invested in this venture is sheer hard work, innovation in approach, aggressive (but cautious) business strategies, intelligent commercial and business acumen, unstinted efforts and insatiable urge and commitment to make it BIG among the established players in the engineering project business in Oman. Today, this engineering conglomerate has achieved a magical growth in bottom-line, and is in the position of one of the best companies in the sectors of its operations. Moreover, Towell Engineering is regarded today as one of the top performing companies in the Towell group as well."
www.parknfly.ca,46682,*,5/9/2024 3:24,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/d47fe7b9-22e6-42a5-a90c-5baf368067cd/,"Park'N Fly offers secure and convenient parking options at Toronto Pearson International Airport, with free shuttle service to the terminal. Reserve online and save up to 28% with discount codes, rewards, and Aeroplan points.After 3 weeks of negotiations with a stupid representative, it seems that they don't care about their customers, and now we are selling this target dataFile tree:filetree.txt2.82 MB"
www.galgorm.com,49301,200gb,4/9/2024 11:35,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/ff2b37f9-29de-4a83-aaed-698c9f643019/,"Northern Ireland’s Premier luxury Hotel and Spa situated only 30 minutes from Belfast is the perfect location to relax and get away from it all. Set within 450 acres of lush parkland with the spectacular River Maine flowing through the estate, Galgorm Resort has a truly unique setting.Close to both Belfast airports and the stunning scenery of the North Antrim Coast, it is the perfect base from which to explore the region's most renowned attractions. This Resort is home to125 luxurious guestroomsincluding48 deluxe rooms,JuniorandSignature Suites, and a range ofLog Cabins,Cottage Suites,Shepherd's huts,Forest Densand exclusiveResidencesperfect for groups and families.The unique Thermal Spa Village is the jewel in the crown of Galgorm and is the first of its kind in Ireland, combining award-winning spa facilities and professional service to create an environment where tranquility can flourish.Guests will enjoy the tranquillity of nature and experience pure relaxation in ourSpaandThermal Villagewith an extensive selection ofriverside hot tubs,indoorandoutdoor heated pools, steam rooms andsaunas. The Resort also boasts a selection ofrestaurants & barsand extensiveconference and banqueting facilities.The championship CastleGolfCourse at Galgorm is Northern Ireland’s premier tournament venue, current home of theNI Openand venue for the World Invitational (2019, 2021-23) and 2020 Irish Open. The par-72 parkland course offers an idyllic golf experience for golfers of all levels.With luxurious facilities to enjoy and our renowned warm welcome, Galgorm is the perfect escape."
www.bennettcurrie.co.nz,49297,375 GB,4/9/2024 10:25,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/59efb1e0-58fb-45a8-a589-4a9f50881e22/,"We are an established, solutions-focused team of accountants who are motivated to provide outstanding service to our clients.We have been trusted advisors to the local business community since 1998 and we’re proud of our diverse and knowledgeable team. We follow the same continuous businesses improvement practices that we advise our clients on, so we know what works."
plannedparenthood.org,42483,93gb,4/9/2024 7:45,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/dc296311-6d14-455b-a87e-f3c5ea3ffb65/,"Intermountain Planned Parenthood, a leading nonprofit organization, is dedicated to empowering individuals in Montana to make informed decisions regarding their sexual and reproductive health.Capture1.PNG179.79 KBCapture3.PNG122.13 KBCapture2.PNG12.71 KBCapture4.PNG133.57 KBCapture5.PNG258.82 KB"
gardenhomesmanagement.com,46998,50GB,3/9/2024 18:55,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/08c6773e-dbdc-4cbd-addd-5945bd5f76e3/,"Garden Homes Management Corporation, founded in 1962, is a real estate investment, management, and development company located in Stamford, Connecticut. Our properties include rental apartments throughout Connecticut and Westchester County, NY, and manufactured housing communities throughout Connecticut, New York, New Jersey, Maryland, Southern Vermont and Southern New Hampshire."
wilmingtoncc.org,48336,50GB,29/8/2024 13:26,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/8e49870d-e38e-4639-9454-c84a02a506ea/,"At Wilmington Community Clinic, patients from in and around Wilmington and Los Angeles, California can receive a variety of primary and preventative health care services. The doctors at the clinic offer services such as wellness visits and school physicals, women's health services, STD testing, health maintenance guidance, primary care visits, prenatal exams, pediatric care, and mental health services."
www.pokerspa.it,49761,7GB,2/9/2024 20:36,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/27200db3-4560-4e92-8654-c69351c2f6d2/,Poker Spa è provider servizi Cloud (PKSmartCloud) su piattaforma Oracle Cloud. Con PKSmartCloud potrai usufruire di un completo environment cloud privato su una piattaforma cloud di seconda generazione dalle prestazioni eccezionali
www.sanyo-bussan.co.jp,49867,12GB,2/9/2024 20:28,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/564b44bc-da0d-40a0-9881-a0eefb9590d6/,"Formerly a trading department at hotel-use toothbrush producer Sanyo Burashi Inc., Sanyo Bussan was spun off in 1992 as an independent corporation. We handled all types of amenity products in general—a rarity at the time—and we even manufactured these products on our own from the very start."
www.amberbev.com,50588,1.7 TB,2/9/2024 18:00,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/b2d84ddd-3962-44cc-9cf8-63770a1aeb69/,"Amber Beverage Groupis a rapidly growing global spirits company whose products are found in millions of households and venues across the globe. ABG's core brands are Moskovskaya® Vodka, Rooster Rojo® Tequila, KAH® Tequila, The Irishman® Whiskey, Writers’ Tears® Whiskey, Riga Black Balsam®, Cross Keys Gin®, and Cosmopolitan Diva®. ABG produces, bottles, markets, distributes, exports, and retails a comprehensive range of beverages, of which it owns more than 100, and is responsible for marketing and distributing 1,300 third-party brands, spanning everything from premium vodka and sparkling wines to speciality Mexican tequilas and Irish whiskeys."
Removal.AI,49001,12 GB,2/9/2024 16:12,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/4b285000-ff76-4fa7-aff8-7376c724da46/,"Removal.AI is an AI-powered tool that uses advanced computer vision algorithms to detect foreground pixels and completely separate backgrounds from images.image.png533.97 KBimage.png513.63 KBimage.png542.32 KBimage.png293.34 KBWe possess a comprehensive and up-to-date database containing clients' payment information, IP addresses, full personal details, email addresses, API tokens, passwords, and all other associated data, with over 14 million users and 70 million database line compromised.They chose to remain silent, but it won't help them.Either negotiate with us for the removal of removal.ai data, or we will publish everything."
www.sanyo-av.com<Taiwan>,52483,500GB,2/9/2024 9:30,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/ae41ed8f-5114-4d23-b2bc-86aa4646a4a6/,"SANYO TaiwanFounded in 1949, SANYO is a Fortune 500 Japanese Electronics Company headquartered in Osaka, Japan. In 2009, Sanyo was acquired by Panasonic, and in 2011, it was fully consolidated into Panasonic.We collected over 500 gb of private data. Get in the chat and we will give you proof. We will publish all your data if you being silent.Disclose 100G, and the rest will be disclosed in 7 days:http://xeuvs5poflczn5i5kbynb5rupmidb5zjuza6gaq22uqsdp3jvkjkciqd.onion/www.sanyo-av.com/sanu.png512.4 KB2.png790.94 KB3.png176.9 KB4.png1.44 MB5.png1.27 MB6.png815.66 KB7.png1.01 MB8.png171.95 KB9.png583.82 KBsanu.png512.4 KB"
www.electriforce.com,51233,120Gb,27/8/2024 11:03,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/0d7732f2-bac3-4d23-9a65-7ca070e3dfeb/,"logo.png11.82 KBAbout ElectriForce:For over 10 years, we have been servicing our community’s electrical needs with the highest quality products and service. Our electricians are certified and have been trained in electrical work as well as customer service. ElectriForce Founder, Scott Porter is an Unlimited Licensed Electrical Contractor and is licensed in North Carolina, South Carolina, and Virginia. Owner Will Burton is also licensed in North Carolina and Virginia and is Head of the Virginia Division.Data breach content:* Administrators Important Stuff* Financial reports* Customers and Partners* Bank Statements* Human Resource* Company StuffFile tree (100Gb):https://gofile.io/d/fGyYDrP.S. It's been a month since we have control of your main systems and downloaded even more data. Your latest projects, amounts and contracts. We know too much about you. All this information will be published until September 06."
www.schneider.ch,50354,300gb,2/9/2024 9:39,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/3908f50e-4c67-4e67-afe2-7f4d8ac8747a/,2023_Lohnkonto.pdf229.83 KBabetest.pdf218.85 KBNachkalkulation.pdf159.16 KBProzessvarianten Lohnverarbeitung.pdf112.56 KBZwischenzeugnis ZIM 15.01.2020.pdf960.69 KBYou have two days to pay or All data will be published
ciot.com,48531,1TB,29/8/2024 9:23,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/32c8d882-9822-43f1-9884-d0fa6cadf78c/,Ciot is more than just a home improvement retailer. We are a turnkey inspiration and design destination. Discover Ciot's difference . Tiles. Browse our carefully curated tile collection ranging from organic ceramics and enduring porcelains to unique and elegant natural stone.
www.nissan-dubai.com,49016,50 GB,31/8/2024 13:23,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/e0ee27c4-71f3-4c56-a0d3-503d37a3a300/,"Nissan Dubai Branches - https://nissan-dubai.comOver half a million confidential client records from Nissan's Dubai branches are exfiltrated. The data includes sensitive information such as names, addresses, phone numbers, email addresses, and car ownership details.nd.png186.66 KB1.png273.8 KB2.png593.23 KB3.png643.15 KB4.png99.9 KBThe scale and nature of this data breach pose a significant threat to both Nissan and its clients. If the data is released, it will cause severe reputational and financial damage.We strongly advise Nissan to take this matter seriously and respond promptly. Failure to comply will result in the release of the data."
grant-associates.uk.com,48355,400GB,30/8/2024 19:56,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/aadb168a-1f46-413b-b7b6-7b7d71e8c7bb/,GrantAssociates is a pioneering international landscape architecture practice.
www.lfewines.com,47795,178 GB,30/8/2024 15:19,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/43cf958d-73d3-4ea4-a89b-aac298624419/,"In 1976, Luis Felipe Edwards Sr and his wife returned to Chile looking for new opportunities after having lived in Europe for some years. They were enamoured by a wine estate in Colchagua Valley, for sale by a family friend, which had 60 ha of planted vineyards, a small winery, and a historical country farmhouse. This property was surrounded by foothills of the Andes mountains, creating a micro-valley of its own in a horseshoe shape, facing northwest. With careful consideration, they purchased the land, along with the surrounding hills.pic_LFEWINES_1.png86.85 KBpic_LFEWINES_2.png45.92 KBpic_LFEWINES_3.png43.92 KBpic_LFEWINES_4.png169.07 KBpic_LFEWINES_5.png78.36 KB"
www.gruyeria.ch,49803,80 GB,30/8/2024 15:16,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/7d2b50e7-b74a-43f5-b8ba-22af035c2483/,The Swiss reference in interior design and layout since 1885pic_GRUYERIA.png50.18 KBpic_GRUYERIA_1.png98.7 KBpic_GRUYERIA_2.png64.9 KBpic_GRUYERIA_3.png134.06 KBpic_GRUYERIA_4.png31.95 KBpic_GRUYERIA_5.png115.57 KB
www.fenceauthority.com,47948,98 GB,30/8/2024 15:12,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/097d1455-0dd7-41ad-8830-7601d8eaa660/,"The Fence Authority has been one of the nation's premier fence companies since 1996. We offer one of the largest and most complete inventories of quality fence products in the nation, including ActiveYards aluminum fence, ActiveYards vinyl fence and wood fence. From popular picket styles to privacy fence and split rail fencing, you're sure to find what you're looking for at The Fence Authority. In addition to being an Authorized Dealer of ActiveYards vinyl and aluminum fencing and carrying Cedartech wood fencing, a wide selection of commercial and wholesale fence options are available.pic_TFA.PNG47.82 KB"
